review_id,review_text,category
84a6283dc1aa8434f68006dde7329a16,"shower kurang deras, kamar mandi bau, listrik sering jeglek (mati) saat baru masuk kamar",0
a32e32464ac861cba590bf85f835bee7,"gak sesuai dgn gambar, kurang di perhatikan ruangannya mulai dr stopkontak, air yg hanya dingin saja, kran air yg sdh kelihatan usang, tembok yg retak, meja tv yg meleyot, tong sampah yg tdk bagus, tdk dpt air mineral, bantal airy cuma d simpan d lemari.
intinya penginapan kurang d rawat.
mdh""n airy bisa memperbaiki kedepannya..",0
2f19e5fe7309c5cad0e2a7a2552d3333,"hotel yang buruk, pengap dan bau. bantal slimut bau apek .pas check in sarung bantal belum di pasang , staff di front office tidak ramah . gak lagi deh nginep di sini ",0
325415f2eb65c6b3d648c36b9b152e81,sepiii pelayanan kurang ,0
3fbb800b6b8506dfec3c31071f3ae7ac,sangat buruk. pelayanan kurang ramah. check in lama sekali,0
a4ec121c1c1cae3df1500a4da3be8925,kamar yg pertama dikasih byk nyamuk. kamar berikutnya tdk nyaman suasana dan tpt tidurnya. halaman di blkg jendela tempat brg rongsokan. ,0
180ef12c95a3a1b71b2d1af684153f2a,"kamar nya bau kamar mandi, kamar mandinya bocor, dan lantai jorok :')",0
1d8000447003deca6d73a95d3a688df0,Saat itu ternyata kamar penuh dan pihak hotel sofyan merasa belum ada konfirmasi sebelumnya.. akhirnya dialihkan ke hotel lain di sekitar menteng..,0
eb2a1a743d5b7266e3e19079273d668f,"Tempat penginapan bernama Kost Green House ini tidak saya rekomendasikan untuk tamu lain dan meminta Airy Room meninjau kembali kerjasama. Penilaian buruk ini berdasarkan pengalaman menginap, yaitu:
1. Tidak diberikan jenis kamar yang telah dipesan di Airy oleh petugas, setelah protes baru diberikan sesuai spesifikasi.
2. Kamar jorok, berdebu.",0
900a7330d4f27088bc8c3a3d2efbce7e,"Kamar jorok, berdebu, banyak sarang laba2 disetiap penjuru dinding. 
Rak kmr mandi gak pernah dibersihkan
Tolong tegur bagian bersih2nya agar krja nya
 serius jangan asal2 an
Kasur ada bercak darah, sprey ada noda2 kelihatan gak diganti bekas tamu sebelumnya
2 hari menginap perlengkapan mandi gak diisi
Snack dan air minum jg tdk
Resepsionis jutek",0
de1a8cc164fe5af5c288aa0d1e65f66d,"Kalo di Manage dengan baik harus nya bagus , tempat nya nyaman untuk istirahat , Tapi saya nginap 4 Hari tidak pernah di bersihin sama sekali kamar nya , Sama Fasilitas dari Airy hanya di berikan sekali pas hari pertama , semoga yg punya baca ini ",0
f85bc800fd724c7cd9ae625ecce27eb8,"Tolong jika hotel sedang di renovasi jangan 'dijual' dl, Pihak airy sebaiknya mengecek , evaluasi dan monitoring hotel2 yang bekerjasama dengan airy. Hotel ini -karena adanya aktivitas tenovasi- jd kotor dan berdebu, mulai dari lobby, tangga sampai ke koridor dpn kamar. Apalagi kondisi tangganya yang kotor, kusam dan berdebu dan seram",0
51e5818d84389131255e3d741128c483,"tv plus receivernya ga berfungsi, jd ga bs nonton apa""",0
3e0c4d242d113a82778b10c1db3d3180,"wifi kaga ada,kamar gak sesuai gambar 
",0
d21c4665a4c417b7266fc2bbfb11fce5,Hotel airy paling buruk. Reson Check in lambat. Sprei Bed cover bernoda bercak.  Debu pada Desklamp tidk pernah dibersihkan. Sarapan Nasi Goreng yg belum massk sennpurna. hancur sehncur hancurnya.,0
a539d1d45d61569791d99c603e40b839,"Bed cover/ sprei agak berbau, tidak ada teko listrik, kamar lembab dan redup dinding mengelupas, dudukan shower rusak sehingga sering copot/jatuh.",0
89b79dad25c411059c2f97b0b062609a,"saya order paket sarapan ternyata gak ada s
 arapannya.......gak rekomended pokoknya....",0
4df67f84416bccc9999054db2f09c740,tempat bagus ditengah kota kemana mana dekat.fasilitas yang didapatkan untuk harga semurah ini terma,1
37076f535d8995e96b62d53ce04d9536,"niatnya nginep di sini karna ada kolam renangnya ternyata ga bisa menikmati karna di pakai resepsi :'( 
harusnya ada klo ada even gitu ya tidak merugikan pengunjung hotel yg lain khususnya anak2. di kasih option lain biar ga kecewa. drawing corner jg ga setiap hari ada.
jd ga bisa menikmati seluruh fasilitas yg ada.
utk menu sarapan banyak pilihan,",0
4d4b019c047dac0afacd094bda02629c,"The location is near Services okay, cleaning and nice",1
09b8a433bc41577976a6565c01cbefe3,"Ada banyak serangga kecil2 kayak kecoa di kasurnya, saran sih di bersihin biar nyaman tidurnya dan makin banyak customernya :) ",0
5c500cc7533d307dd704154c2507e8d3,"WiFi ngadat yg lain nya ok lah
",0
fd42e5eed8d06c424d75639ad3cdef97,"mohon diperhatikan lg jam dinding mati, air panas mti, sabun cair habis, sarapan hambar.. sy bawa bayi jg kurang nyaman",0
50ac66bf15f050d5cff6a088a8f53490,"kebersihannya kurang masi ada spiderweb diwastafle, banyak lalat besar di kamar dan kamar mandi nya.. ",0
dd5ee54cd437e85cbf3ac889db57a888,Never back,0
4ff243ace3cca15fcfe1b1e51a80ad8b,di kasi twin bed ,0
12deb0518ce0f844d8b107d2b6ed0864,"no, WC tidak berkualitas, menjijikkan",0
6f95452cf2c5e04074523002eec6cdb5,"sangat amat kecewa, saya sudah booking kurang lebih sebelum hari H, saat saya sampai lokasi ternyata tempat sudah dikontrak oleh org lain tanpa konfirmasi. koordinasi sangat kurang, saya benar2 kecewa atas pelayanannya. mohon diperbaiki dimasa yg datang, agar tidak ada org lain yg mengalami hal seperti saya.",0
0ec8eaca82912e21dfd0b1ca16cbe675,"Lokasi agak sulit dijangkau tapi untuk ketenangan okelah,utk kamar dan kebersihan baik hanya saja tidak disediakan perlengkapan mandi dan pelayanan security mohon lebih diperbaiki karena kurang ramahnya beliau.",1
067c104d89cf2564bee4989efd791b04,"i love this place, it is clean, neat , and calm place to sleep. got big space to put your big luggage . just  the water that comes out of the shower is very little, and the plugs are too far from bed. But its not a big problem! Love to stay here again next time ^^ it is recommended!  oh ya, love the nasi goreng and indomie!",1
a44254b4be5821dc4f59c0eee7581db5,"Harganya murah, kamarnya luas, pelayanan bagus",1
e7c6d1574632c6e30f2cc150d3045835,"Kamar berdebu, ruangan kamar terlalu kecil, kamar mandi bersih tapi agak sedikit pengap, dan sarapan lumayan enak. Tidak direkomendasikan untuk family vacation, tapi masuk kategori okay untuk perjalanan bisnis sehari atau 2 hari. ",0
f8de766b981b447b60af9c563f297278,Sangat kecewa saya gajadi nginep karena sulit sekali menemukan lokasinya. Tidak sesuai lokssi di peta,0
142ca32ce0c33814e434b90abcb794df,shower air panasnya rusak,0
48e03f18491f62b3debc0e354dc443d5,"kasurnya cukup nyaman, tapi sprei dan selimutnya kotor dan sudah buluk. meja dan lemarinya sudah lama gk sesuai yg di foto. tv nya hanya beberapa chanel yg bisa. pintunya sulit ditutup dan sulit dikunci. handuknya terlihat kotor dan gk layak pakai. ",0
c274d145db648c405bd19920bf8a8ec3,mejanya sangat berdebu. lantainya kotor sampai berkerak dan berdebu.. kamar mandi nya kurang bagus . dan di kamar lampunya redup semua .. ngga lagi lagii deh mau ke sunter agung . tolong di perbaiki saja fasilitasnya ..,0
d01a3b2c84a31bd1a593fa924e19cb3f,"air mineral dr airy tidak ada, ada teko pemanas tapi tidak ada gelas, disediakan kamar paling atas dan ujung terkesan terpinggirkan dengan yang bayar cash",0
147a3cfc43c86a8e60a17d5bea8b85a0,"Dikamar nomor 1 terkena cahaya lampu teras luar melalui kaca ventilasi jendela samping, perlu menggunakan gorden untuk menghalau cahaya dari luar pada saat tidur dimalam hari karena sangat mengganggu istirahat..",0
19bbf9bf7af30412d3e9367776fdbc1a,tidak ada handuk dan selimut,0
84f7430fbdfe498662dcd9c1f36ae26d,"kamar mandi bocor, air nya ga nyala, sprei hari pertama kotor seperti bekas belum di bersihkan..hari ke dua baru lumayan bersih. sarapannya lumayan enak.",0
d8dc9c41ef402e90f0258a5566fc3907,g ada air panas nya ,0
91c4e7bcdd33042c923d3807a09b07a3,"kurang bersih, teras hotel banyak puntung rokok tidak disapu, air minum bekas org tidak diganti. ",0
6602614da342edcee7c85cbc06208ff2,wifinya ga bsa dpake,0
a2c7ceaddce111f81498f8106101a817,"pelayan cuek bebek tidak ada sapa sama
 sekali",0
d6bdf1dd2155b104e6cbe74a7a8fe3aa,"kamar serem, kotor gak sesuai di gambar..
handuk pun sobek
gabakal balik kesini lagi. makasih",0
3f1832e5e5f040dc91f670fbdd1fad5f,"pengalaman menginap saya paling PARAH sih.. kamar mandi kusam, showernya rusak, dan berbau ngga enak.. katanya syariah tapi ngga ada keran buat wudhu.. dapet handuk bolong pula, untung bisa nuker.. kualitas ranjang, handuk, selimut, bantal, dll di bawah rata-rata.. ac udah tua dan dipasang di posisi yang ngga strategis, jadi ngga dingin.. KECEWA :(",0
73d309ab45dc57ec5b8f1d3295a4fa54,"seprei dan bed cover nya agak lusuh. selain itu yg lain ckp baik.
",0
55c1faef05d5324edd9ace3ccb58584b,Ga ada anduk dan bantal airy,0
120d0c979215de3d4ed71d163bce53f0,"pelayanan di hotel kita kurang bagus, ac nya nggak dingin, kekuatan wifi sangat lemah (nggak sampei kamar).. lebih ditingkatkan lagi pelayanannya dan yg terpenting ac nya, terimakasih ^_^",0
21531ac645ff358be01022a3cb2b2852,"AC Panas 
Tv dari awal masuk tidak bisa nyala .. sudah info dan tidak bisa diperbaiki sampai cek out
Pool Maintenance tanpa pberitahuan ..
Not Recomended ",0
d07c1a9c18d2035e13dc1acfc65513d9,"Apek, karena kamarnya lantau bawah..mungkin kalau diatas sesuai photo lebih mantap mungkin",0
5765a2a64b9f67eadeb8bd1e746acbb1,kamar tidak ready saat chek in,0
6b03c86c5ae8fee3282b67a6b7211a3d,"air kecil,, bahkan air wastafel sk mati,, seprai dan selimut kotor,, keset kmr mandi kotor,, gelas utk kumur dikmr mnd berlumut,, pokoknya seperti kamar ""sisa"". ga ky yg foto,, jauh bgt.. sangat kecewa,,",0
74f901832184b0eb20b58ee3a7107899,"Air panas tidak nyala, tidak ada telepon ke layanan kamar, wifi tidak ada, kamar juga kurang bersih, ac tidak dingin, kamar mandi bau, dan kasurnya kotor. Gak rekomendasi. ",0
a991fd70324a9db354dfbb812290c54c,"1.kamar kotor(debu dimana2,lantai kayak ga pernah disapu)
2.handuk dikasih handuk koyak
3.kamar pengap bau apek
4.keset kaki di kamar mandi buruk  terlalu kecil
5.kasur,selimut ,seprei kayaknya jarang dicuci
6.tempat tidur banyak pasir ga pernah dibersiin
7.WiFI buruk lemah sinyalnya sering hilang2
INI GA PANTAS DISEBUT HOTEL ,SANGAT KECEWA",0
e502a807c685edfbcade4473ff2b5462,Ga bisa bawa ttm jadi harus dua kamar deh ga seru 😜,1
af2f9d639048659675137fe0bd009d5d,"Penjaga kurang ramah, ribet, not recomended",0
e10d29c7774c76cba036e25f2854d11c,Ac tak dingin,0
6391abe9ec80a74c38f89bc980ffe449,air panas gak ngalir..selimut kotor dan robek..sesuai harga kali ya..,0
044eb6a62ecac27a5a102eb2616e48ef,"lumayan... petugas kurang ramah, tidak mengucapkan terima kasih ketika kami check out, kamar ada sarang laba2 sedikit di 
atas nya, air ketika di buka bau sekali tetapi untung selanjutnya tidak bau lagi. kami tidak mendapatkan 2 paket delicious food nya, hanya 2 packet biscuit dan 2 water bottle.


   

















",0
68a6c9e7140caeeb7004e359844df89d,"kamar sempit dan kurang terang, kamar mandi toiletnya agak kotor, tipe satndar twin lebih bagus daripada yg double",0
29c90301a42c6f159bc76f912ebf8b05,"1. Seperei, handuk, dan sarung bantal banyak noda meski sudah diminta ganti yang baru",0
4112b6dc78e12515b6eefe3f6cf5e40a,pelayannya kurang ramah,0
ada8ed1c9b893926b2774bfb63c0db51,parkir hotelnya kecil,0
6bee68284efdef5d0f34d49821d1802b,Foto tak sesuai kenyataan.banyak nyamuk,0
4316374c7e708a70da47e7fd7a42586f,"tak ada perlengkapan mandi, tak ada snack, air minum pun cuma satu",0
84b16ffba5aab3651e2c4643de1c64bf,"Well, but shower nyaa rusaaak, paraaah. Overall okey ",0
eb903d4b15cc553e3239d2c11a5fd426,"Sangat mengecewakan airy anggajaya, sudah sy booking pas datang sudah ada yang nempatin. Ducariin pengganti tempat lain dikasih tempat kos kosan. Udah berisik banyak nyamuknya lagi.

",0
2435040695b08d403ed5ee573bd55bbb,"Dapat kamar paling dalem, sinyal hp sangat susah, wifi super lemot! serasa hidup dalam goa. shower kecil banget munculnya. beneer2 jadul..",0
584330363c6955e2391e63aeadda5601,"sangat buruk karna kmrn wktu sy chek in listrik mati berjam-berjam.
pdhl sy lelah skali hbs perjalanan jauh. tdk ada pasilitas jenset'y. trss di info dpt sarapan nyata nya tdk ada di hari pertama sy tanya ko bisa..? jwbn dr petugas tempt untuk sarapan sdh di tutup jd sy brgkt metting dgn perut kosong trs hari kedua baru dpt sarapan teh manis sm kue",0
6b20abe40174775e5a07b5bc1bbaef0a,Air kamar mandi tetap menyala gak bisa di matikan..,0
e9d8cd309b20ac0187610412cf851dcc,"saya baru pertama kali pakai airy room dan agak kecewa sekali,tolong ya mba nya gausah jutek gitu, pelayanannya kurang baik. agak kaget karena deposit 300ribu padahal cuma rumah kost yang adanya ditempat kurang strategis",0
382a931bde50357fe74b6c9c6ea14939,Tempatnya kurang cozy. Agak scary juga. ,0
8f1fd81251372b29299945a114200a92,"kamar airy terburuk yg pernah saya pesan....
",0
c8c9c5e466c529352e77e6ff64dd6973,Shower nya rusak dan gak ada gantungan nya. Kalo mau mandi harus minjem ember dan gayunh.,0
3c82171343217f802310ba5b17381217,"pelayanannya baik,tempatnya bagus
Tapi kebersihannya kurang
1.kamar mandinya mampet banyak sisa rokok
2.kamarnya bau rokok 
3.kasurnya ngga bersih , banyak res resan ",0
606640ccee07818af8c395710c60a2f6,"tempat rapi nyaman pelayanan baik , recomend , next ksni lagi , thanks . mantul",1
20c7e6d1472c719e4b7abc2d45e5c1e3,"Kamar agak kotor dan terlihat kumuh, mungkin karena sudah lama. ",0
1b7eca7fd07945eed7c273f4dc86eb75,"hotelnya bersih, pengelolanya ramah, dekat dengan citos, ga susah cari makan, dan murah. all in one package. thank you traveloka! 😊",1
5e60280439a0ba4a6c10965e15ea6387,"Bad, ",0
285e0390e8dbd925aec44eaa44076434,"seharusnya kalau tdk boleh beda jenis kelamin utk menginap ya cantumkan saja kalau syariah
",0
2b4ba1fea66dc32ec108a7f7295c55f0,"yang jaga kurang ramah..
kasur nya ada yang kurang nyaman ",0
6acbd3f8bf4e415a62fccbb9fa9fa827,"Hotel nya terlalu sepi,  hanya sy sendiri yg menginap disana. 
Staf baik dan ramah",0
7cc003309017d752d50fa9f55b04b4ce,"resepsionis yang ramah, pelayanan baik, harga sesuai kualitas",1
10fe7c845952cc4180985a5b952760c4,"ruang kamat mandi kurang bersih
",0
177044f4d00b8559710cbb3de6002eb2,"Bed cover , sarung bantal gak pernah di ganti. Bau kecuutt",0
a273f398e1715eaba82c5262e7e4c613,"kamarnya ada noda2 di plafon, kamar mandi airnya ngembeng, ga lancar.",0
a5a2d73baadbe59ee35423ba6e5fda0f,"Pas nyampe kamar alat mandi sama snack gak ada, bantal airy pun gak ada haduh niat gak kerja sama sama airy?",0
148b2a24faf35826c02aa4f3b7c8795a,prepare kamar lama chack in Dr jam 14.00 baru masuk kamar jam 15.00 ,0
926564d63849984fd06c5fb261e04aa0,"saya kecewa dengan fasilitas yang di sediakan. ac tidak dingin sama sekali. seprai nya juga agak kotor. agak kecewa, padahal udh lebih dari 4x stay disini.",0
5e61692c53d7f53c24cb1ee175f5bf4f,Tidak di lengkapi dengan sarapan,0
ed2a259e2da8ed06a54a2d3bb122d308,"Lokasi baik, tapi kelengkapan fasilitas kamar kurang.. Tidak diberi air minum, peralatan mandi kurang lengkap, & tidak ada air panas, padahal udara sedang dingin akibat hujan terus menerus. ",0
ecf7c8ac17d576b2aa4f77553a1116ef,resepsionis tdk ada all the time,0
9a2c130b981688fdde60513541f3fe51,"(+)
+ Karyawan cukup membantu dan ramah
+ AC oke
+ Lokasi strategi

(-)
- Kualitas Showernya jelek
- Toilet nya agak kotor
- Lantai tidak dipel dengan bersih
- Sewa 3 hari tapi handuk & sprei tidak diganti, harusnya otomatis langsung diganti.
- Jalan menuju lokasi, banyak anjing berkeliaran so kurang recommend buat yg takut anjing.
- wifi ngga bisa",0
e29d9d3edb6eec5e5657912d337eef40,kenapa ada kecoa,0
4456e0f71ae0c13aefcf78a65eefc867,pelayanan dan fasilitas nya. ,0
82972c32c914ba9f8f677333e35acc80,Lampu kmr mandi kmr no.301 tdk bs menyala pdhl sdh diganti dg yg baru. Pelayanan petugasnya sdh OK!,0
54ad48b0e17c5fba0d7680eb82afcd66,Tidak ada hot water di shower,0
ae407ee98775bc0476af24422b766eda,"staff nya ramah, mau membantu kesulitan qta, ada kelemahan di sistem booking tapi berani memberikan ",1
81505ed095ea08a5a61ed16343c33336,"1. Kasur ada bercak kuning 
2. Lemari bau banget
3. AC dan air bagus lah.
4. Housekeeping-nya jam 8 malam udah tutup, entah kemana. Tidak stay 24 jam. 
5. Katanya mau dikasih handuk tapi sampai check-out enggak dikasih. 
6. Minta kamarnya dibersihin tapi enggak dibersihin.
7. Minta overtime tapi enggak dikasih, padahal kamar masih kosong banyak.",0
d5dbb32ba20e219fe5b1a8c9ab4e1807,"tak seindah di foto kamarnya 
",0
82d733b1f5009baee53b55a8d7e9894c,kurang bersih dan tidak ada snack dan air putih,0
de0f444d32967aa525becd110ec320ea,"pas cek in gak dikasih tau room smoking apa gak,pas cek out di tagih uang cas krn sy merokok diruangan . harusnya recepsionis kasi tau dr awal",0
8f97d40a02e944edbcd953241c770cf5,kebersihan toilet perlu ditingkatkan lagi,0
8104e48a019d27db6100d19014665558,"Pelayanan ramah, bersih dan tidak banget jauh dari pasar tradisional.",1
3dcf7cf34c876e9faf5a54145bd091eb,ac ga dingin. gabisa di flash. jelek,0
11c84c2a3284ec87c4af97f0f603cdbe,Wifi tidak bisa dipakai. Banyak noda di sprei. Banyak nyamuk,0
b04189bfdf9977107304ce8be02b8a50,"GX dan handuknya
",0
6134cb93e8c4762dfe9a35276bd3ef8f,air panas kurang panas,0
d244bd936b33277b6a4a85a176531f81,kecewa krn pesanan bisa overload.Pesan double bed dptnya mlh single bed dg alasan over load sistem ,0
81f2ef956d85c7b995ddf00ad99059cd,kamar dan toilet sempit. ,0
918818e6a711351e65378f3356de1650,dinding bocor ,0
beca534b585465fb0bba2ab981ed9165,air dan kamar mandi kotor,0
1d109c15d38c4dd06db9514bf5b02e52,"suasana hotel menyeramkan, kamar disebelah janitor pojokan, pelayanan tdk ramah",0
8024db84959861465f656672f3c9ff74,Nice hotel for a little sleep in surabaya,1
7e3d8cc4aff76adf1aa6e7139c911d02,kamar mandinya berbau,0
eea0ef2b397e9a740bf481730f5bf9af,"berkesan snack nya. perlu peningkatan service pengantaran ke bandara lagi..krn menunggu lama utk driver nya.. kamar terlalu kecil utk keluarga. trima kasih.
",0
504f5b0d7c1c0aabc4aebee5fccd25e9,Kamarnya lumayan.. sarapannya gw gak tau (karna kesiangan) ,1
d99e6046353160a3147d4a6e5eeedf6d,Bau ketika masuk kamar.. bbrp fasilitas sdh rusak..,0
53044c397e3b0158f357f8dbd1777c3e,Tempat yang sederhana tapi cukup nyaman. Akses mudah. Cocok untuk yang minim budget.,1
96d0b7af8657daea93603e846a6a29e3,lantai kamar mandi licin. sarapan pagi ada yang basi,0
0ec77ecfd04c8d87c1c5c7fa41a4c98e,Kok twin ya,0
9e9fff3eb105f0ea242dea8dc0ca0ef0,"kecewa. pesen tempat tidur yg standaty double tp dikasihnya yg single. dah giti ac sama sekali ga dingin. makanya males buat ulasan
",0
235ab47f470ae25f7cb780a7d37cb07c,"gak sesuai difoto kamarnya,AC kurang dingin, ventilator kamar mandi mati jd pengap bau ",0
6b18cc3920588dc890f38a1d62e0da83,"AC tidak dingin, di kamar mandi banyak cacing cacing kecil, dan kamar mandinya bau :( ",0
025bbee96c0320bcef379ea6b0c1d276,"Kamar mandi kotor, selama menginap 3hr2 mlm cm 1 d bersihkan, kamar kotor, minta keset kamar mandi lama, cm 1x d beri air putih",0
0d257df8ed7e7cb00ec7eeb7bba195d5,"pelayanan dan keramahan pegawai good.
perhatikan kebersihan/keharuman dan kenyamanan kamar dan bed tempat tidur. perhatikan penyajian sarapan pagi, jangan sampai ada paku yg ada di dlm makanan.",0
c87c732901e3b7cb0917d53812a7d473,"Lokasi masuk gang dan tidak sulit untuk ditemukan. Namun, banyak anjing kampung di sekitar tempat penginapan jadi harus waspada bila berjalan kaki. Kamar bersih dan enak. Kamar mandi bersih. Kedua kamar perlu dikasih pewangi ruangan biar tidak terlalu apek. Keset kakinya kurang menyerap air. ",1
3acf5c7e28a9e577e8b4aacab40f917d,Tidak sesuai di foto tempatnya. ,0
82f4cad8d53a32a734e6d22c03268426,"Wifinya payah, breakfeastnya payah, water dispensernya rusak tamu tidak bs membuat teh atw kopi sndri,pelayanannya lumayan. kamar bersih hanya tempat sampah & keset kakinya perlu diperhatikan kebersihanx.
overall masih banyak kekurangan & perlu banyak perbaikan.",0
b1d1d8537698207ec80a019f11cee0ed,kamar nyaman hanya suasananya saja yang berisik sehingga tidak nyaman untuk menginap,0
e79e32dcbac74ac27e94f44a83f9f452,"Worth banget untuk harga segitu... enak, nyaman, makan sahur bisa disediakan.",1
b4c09f64951a3700c391cd3152d9da76,bathtub tidak dapat di tutup airnya keluar terus.,0
c4f327e09e8142588c41304c28f497ef,ac tidak dingin...  suara berisik dr lobby reception terdengar sampai tengah malam... ,0
ff4d71ef3a8a8427a6534ced5f700374,"1. waktu checkin sambutannya krg baik & cenderung menunggu lama. penjaga lobby tdk memakai seragam.
2. Kamar tdk sesuai ekspektasi, tiba2 dapat kamar mandi luar.
3. Kamar blm dirapikan saat checkin, shg harus nunggu u/ dirapikan.
4. Kamar mandi luar cenderung krg bersih & tdk terawat serta tdk tersedia AIRPANAS. 
5. WIFI tdk sampai di kamar.",0
6933d71a537bd003f7960010f7eab5f8,"tak sesuai espektasi, kamar sempit, pintu kamar mandi rusak, cek in menunggu terlalu lama, malam suara berisik dr atap kamar, tidak nyaman",0
6ecf89873d15b1419ad6a7036ff9edf8,pelayanannya kurang memuaskan,0
dbaa1bb65e6f23291ffddc506af66700,"Cukup menyenangkan, pelayanan di receptionist ramah.",1
9ce66f4b3ba779374c0bbdd717ae2d16,Hotel bersih nyaman sesuai dengan iklan,1
830eb6c4f73494a6e6cc3a7f2a6646d5,tidak memuaskan,0
d793ddca24f241db05857494e2a8b179,air dibathup kotor,0
6c166614c1899209056f75bf1b2252e6,"Pengalaman menginap disini menyenangkan. Nyaman .tempat tidurnya besar padahal cuma 1 orang. Ada dapur. Ada dispenser. Bagus! Kurang lama aja nginep disini ,jd pingin nambah lagi",1
f39c09d3449803dc8c3892fa20e47a6b,Kamarnya tidak sesuai pesanan. Fasilitas seperti air minum dan snack tidak diberikan.,0
c66eecd6383b533ee1b38bd691ef50bf,"Toiletnya jorok, ac kadang dingin kadang ngga. ",0
c1ebae4f616884b49fb1324548337ef1,ada bungkus pengaman yg belum dibersihkan.,0
b36c8f478d17423356cd1ef86311294e,"1. proses c/in lama, karena voucher airy belum ada di mereka, tetapi saya sdh ada 2. juniorsuite mereka bilang habis tetapi di airy masih ada 3room 3. kamar tidak sesuai picture airy(remang2). 4. breakfast tersedia tapi pk. 08.00 sdh habis.  lucu ya wisma nya hehe",0
b7c26ad1fbd345b311115b9645450114,Cm d,0
5e07cbedcfca22551259bb6657fab2b6,"kamar redup, fasilitas biasa saja",0
24da8259550a4475b8bb41a8ee8ba893,"ternyata breakfast nya tidak ada, padahal di aplikasinya ada ",0
3f7057885170382268aef3ddeb785328,sangat mengecewakan.. toilet jorok tempat penyiramanya rusak.. kamar nya bau lembab dan banyak nyamuk,0
dd19a33ca835bdb756c702523c3d7b1d,ac tidak dingin,0
144157bc9e4c5af852cbfe5047303f33,"pelayanan bagus , tempat nya juga memuaskan.",1
0c54e9b843980d1756520a363d1a179c,"tidak cocok untuk keluarga....kamar campur dengan ruang karoke,",0
f912f03a9e01f09fdd42b04effa1c3e0,"Lumayan bersih kamarnya, lokasi mudah dijangkau, layanan juga baik.",1
e785d268f132855642fc3417c7ddd418,sya berserta rombongan ad 4 kamar tapi kamar saya beda sendiri paling kecil. yg lain besar. kamar no 2010. water heater tidak berfungsi sehingga anak sya tidak mau mandi dan tdk bisa di perbaiki. sampai waktu check out. kamar lain oke,0
c1745903dadef6bae44334cc1f093052,"Penerangan kamar agak gelap, colokan deket kasur tidak berfungsi, AC yang lama dinginnya dan sering mati lampu. Suasana hotel juga agak nyeremin karna kurang terawat. ",0
8bf0eb2ad7c990283d3bfe3ec2f337a5,"ketika saya masuk kamarnya tidak ada tribut AIRY sama sekali, tempat tidurnya tidak di full cover hanya alas, sink nya bermasalah lalu kamarnya bener benet seperti di film horror. sejam kemudian saya checkout. saya sangat tidak merekomendasikan untuk menginap disini",0
b90e50c741939ac071f71c13c5d2cc88,kurang bersih dan gak sesuai dengan foto,0
a0e776fe293226e10776b2a180d4ade7,kamar yang disediakan berbeda dengan foto kamar saat booking. perlengkapan mandi hanya disediakan untuk 1 orang. keran air tidak bisa begitu panas.,0
30c6e49ae2965a864c392240661f8808,"Kamar tidak seperti di foto, hotel remang2, kamar mandi kotor, cat dinding pecah2",0
6ad56afced440b00db062d91ec7f6c97,"kmr lt 3, gdung nya misah sendiri, ga ada lift, sepi banget,  hawa nya serem, ga ada snack, ga ada set mandi, ga di set seperti kamar airy rooms di tempat lain, kamar mandi bau, kamar nya kotor,, minta pindah ke lt 1 di kenakan charge 150rb,  setelah berdebat panjang baru di kasih pindah k lt 1. kami tinggalkan hotel tersebut,kami rugi, sngt kecewa",0
a488f7524905e847dad4c1c5e5c076f4,KECEWA BERAT. SAMPAH MATERIAL BANGUNAN DEPAN HOTEL. KESAN GELAP KOTOR. KAMAR MASIH BAU. DEPAN KAMAR BUAT ORANG NONGKRONG. TIDAK NYAMAN. SAYA MALU SM IBU BPK BUDE PAKDE SY. TIDAK MAU PESAN AIRY LAGI. SUDAH BAYAR LUNAS DAPAT PELAYANAN JELEK. TIDAK MENJAMIN PELANGGAN UNTUK HOTEL YG NYAMAN.,0
496820780d2ea632487834cfa4d2ec6e,Kamar terlalu sempit,0
ccb4f7efef650c3c8cd58dcaedef185a,kamar tdk sesuai dgn di iklankan & pelayanan tdk respon cepat ,0
f383642e24f92002cac943589da6894d,Kamar sedikit kumuh. Kamar seperti sudah tidak terawat. Air keran kmd mengucur kecil dan tidak dapat berhenti,0
289f6048775562cd78970fcb5dae1398,"parah AC gak dingin...hotelnya kayak hotel remang2,hikss nyesel banget disini",0
6203cc7d636bbc1be13a019b7ca6b0c6,"seriously, i see a rat running in my floor room and also the rat seems like clawing the wardrobe. ",0
680574d90d3f5e9f4cfee761ec02cf61,"Kamar mandi kotor dan air panas tidak berfungsi, AC juga kurang dingin ",0
cb295ed40fd07aca127c75bc14b0c36d,"Wifi tidak bisa, hampir 3 hari dalam masa perbaikan. Kebersihan tempat tidur kurang, seprai terlihat kusam dan noda kurang bersih. ",0
4ec0348347e05473984b31b23895390e,"Sangat nyaman, tetapi kurangnya jam dinding jadi lupa waktu",1
7919d8f34c1ce0159a7a7965c1e1c2d0,"Kasurnya tidak nyaman , per di kasur patah :(",0
47d9074d99b36afa5d63415fcd02f07d,"Overall is perfect, tapi air panasnya tidak berfungsi. Pas mandi pagi sama malam jadi dingin..",1
eda3669e9eaec76be4fd1052cf5b4b9d,"kamar kurang bersih , bau roko , pemanas air agak bermasalah. tidak seperti dulu ",0
949807270d397d4b3952d1e42dd817d2,tidak ada cemilan selama 4 hari menginap,0
